faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
ST|000000498|The Great-Grand Gnawhorde|000001973|Spell Lore|2|Deafening Frenzy|<b>Declare:</b> Pick a friendly <span class="tooltip00592" data-tooltip-content="#tooltip_content00592" data-tooltip-anchor="#tooltip_content00592"><span class="kwb">GNAWHORDE</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick a visible friendly <span class="tooltip00591" data-tooltip-content="#tooltip_content00591" data-tooltip-anchor="#tooltip_content00591"><span class="kwb">GNAWHORDE</span> <span class="kwb">INFANTRY</span></span> unit wholly within 13" of them to be the target, then make a casting roll of 2D6. The casting roll for this spell cannot be modified.<br><br><b>Effect:</b> Until the start of your next turn:<br><br><ul><li>The target has <span class="kwb">STRIKE-FIRST</span>.</li><li>The target cannot use <a href="/aos4/the-rules/the-core-rules/#Commands-2025-26">commands</a>.</li></ul>|The caster enhances the clangour of the thirteen Warpshatter Bells in the minds of a nearby swarm, driving them to even greater heights of fury.|Offensive|false|Your Hero Phase|Spell, Unlimited|Hero Phase|Spell|8|
ST|000000498|The Great-Grand Gnawhorde|000001972|Battle Traits|3|Unstoppable Warp-volley|<b>Declare:</b> You can only use this ability if you have not used any <span class="kwb">WARPSHATTER</span> <span class="kwb">THROES</span> abilities this turn. Pick up to 3 friendly <span class="kwb">GNAWHORDE</span> units to be the targets.<br><br><b>Effect:</b> For the rest of the turn:<br><br><ul><li>Add 3" to the Range characteristic of the targets’ ranged weapons.</li><li>The targets cannot use <a href="/aos4/the-rules/the-core-rules/#Commands-2025-26">commands</a>.</li></ul>|The Warlocks of the Gnawhorde are no less aggressive than their Verminus kin - they are simply able to strike from further away.|Shooting|false|Once Per Turn (Army), Any Shooting Phase|Warpshatter Throes|Shooting Phase|||
ST|000000498|The Great-Grand Gnawhorde|000001972|Battle Traits|4|Frenzied Momentum|<b>Declare:</b> You can only use this ability if you have not used any <span class="kwb">WARPSHATTER</span> <span class="kwb">THROES</span> abilities this turn. Pick up to 3 friendly <span class="kwb">GNAWHORDE</span> units to be the targets.<br><br><b>Effect:</b> For the rest of the turn:<br><br><ul><li>Add 2 to run rolls and charge rolls for the targets. </li><li>Subtract 1 from the targets’ <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a>.</li></ul>|Hateful bells clanging in their minds, the swarms of the Great-grand Gnawhorde surge into the fray.|Movement|false|Once Per Turn (Army), Your Movement Phase|Warpshatter Throes|Movement Phase|||
ST|000000498|The Great-Grand Gnawhorde|000001972|Battle Traits|5|Reckless Abandon|<b>Declare:</b> You can only use this ability if you have not used any <span class="kwb">WARPSHATTER</span> <span class="kwb">THROES</span> abilities this turn. Pick up to 3 friendly <span class="kwb">GNAWHORDES</span> units to be the targets.<br><br><b>Effect:</b> For the rest of the turn:<br><br><ul><li>Add 1 to the Attacks characteristic of the targets’ melee weapons.</li><li>Add 1 to <a href="">hit rolls</a> for <a href="">combat attacks</a> that target those friendly units.</li></ul>|With the death frenzy upon them, the Gnawhorde's warriors show a most unusual disregard for self-preservation.|Offensive|false|Once Per Turn (Army), Any Combat Phase|Warpshatter Throes|Combat Phase|||
ST|000001062|Warpspark Clawpack|000004329|Regiment Abilities|2|WARPSTONE-LACED ARMOUR|<b>Used By:</b> Your <b>Stormfiends</b> unit<br><br><b>Effect:</b> Your <b>Stormfiends</b> unit has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> for the rest of the turn.|Lurid green lightning begins to crackle across the armour of the Stormfiends, momentarily deflecting any blows levelled at them.|Defensive|true|Once Per Battle, Reaction: Opponent declared an <ky>ATTACK</ky> ability and targeted your Stormfiends unit||Defensive reaction|||
ST|000001062|Warpspark Clawpack|000004328|Enhancements|2|SKILLED MANIPULATOR|<b>Effect:</b> Your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a> while they are within 1" of any friendly <b>Clanrats</b> units.|This Grey Seer is particularly devious and self-serving, deftly ensuring that their minions are always conveniently positioned between themselves and potential threats.|Defensive|false|Passive||Defensive reaction|||
ST|000001062|Warpspark Clawpack|000004327|Battle Traits|2|ALWAYS THREE CLAWSTEPS AHEAD|<b>Declare:</b> Pick a friendly unit that is not <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a>.<br><br><b>Effect:</b> That unit can use the ‘<a href="">Normal Move</a>’ ability as if it were your movement phase.|The best-laid plans of the Skaven never go awry (or so they claim).|Movement|false|Once Per Phase, Enemy Movement Phase||Movement Phase|||
ST|000001062|Warpspark Clawpack|000004328|Enhancements|3|CAGE OF WARP LIGHTNING|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy unit within 6" of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> and roll a dice.<br><br><b>Effect:</b> On a 2+, the enemy unit has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-LAST</a> this phase. On a 1, inflict 1 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on your general.|A ‘gift’ to the Grey Seer from the Clans Skryre, when this unstable device works correctly, it can momentarily trap its victims in a prison of thrashing galvanic tendrils.|Defensive|false|Once Per Battle, Any Combat Phase||Combat Phase|||
ST|000001062|Warpspark Clawpack|000004329|Regiment Abilities|3|ENDLESS SWARM OF RATS|<b>Effect:</b> When a friendly <b>Clanrats</b> unit uses its ‘Seething Swarm’ ability, you can return D6 <a href="/aos4/the-rules/the-core-rules/#Slain-Models">slain models</a> to that unit instead of D3.|From the many gnawholes that encircle the battlefield, more and more verminkin swarm forth without cease.|Rallying|false|Passive||End of Turn|||
ST|000001062|Warpspark Clawpack|000004328|Enhancements|4|SKITTERLEAP|<b>Declare:</b> Make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> On a 6+, remove your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> from the battlefield and set them up again on the battlefield more than 6" from all enemy units. They cannot use MOVE abilities in the following movement phase.|The Grey Seer vanishes in a puff of foul-smelling smoke, reappearing elsewhere on the battlefield an eye-blink later.|Movement|false|Your Hero Phase||Hero Phase|||
ST|000001062|Warpspark Clawpack|000004328|Enhancements|5|SCURRY AWAY|<b>Effect:</b> Roll a dice. On a 3+, this unit can immediately use the ‘<a href="">Retreat</a>’ ability as if it were your movement phase. If it does so, no <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> is inflicted on it.|This Grey Seer is a staunch believer in the Skaven philosophy that prudent cowardice is a virtue, and they do not think twice about scampering to safety when things look to be going south.|Movement|false|Any Combat Phase||Combat Phase|||
StD|000000763|Artefacts of Power|000002735|Fell Artefacts|2|AMULET OF CHAOS|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy unit within 12" of this unit to be the enemy target. Then, you can pick a friendly <span class="tooltip00594" data-tooltip-content="#tooltip_content00594" data-tooltip-anchor="#tooltip_content00594"><span class="kwb">DARKOATH</span> <span class="kwb">INFANTRY</span></span> unit <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with that enemy unit to be the friendly target.<br><br><b>Effect:</b> Roll a D3. On a 2+:<ul><li>Inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the enemy target equal to the roll.</li><li>If there is a friendly target, return a number of <a href="/aos4/the-rules/the-core-rules/#Slain-Models">slain models</a> to it equal to the roll.</li></ul>|Life, death, creation, obliteration. Maddening potential swirls within the gemstone set in this talisman. It need only be loosed by belief.|Special|false|End of Any Turn||End of Turn|||
StD|000000763|Artefacts of Power|000002473|Infernal Treasures|2|INFERNAL PUPPET|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy <span class="kwb">WIZARD</span> within 24" of this unit to be the target.<br><br><b>Effect:</b> For the rest of the turn, each time the target is picked to use a <span class="kwb">SPELL</span> ability, inflict D3 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target as a reaction. If the target is destroyed by this ability, do not resolve the effect of that <span class="kwb">SPELL</span> ability.|As it dances upon the aetheric winds, this eldritch marionette violently disrupts the spellcraft of enemy mages.|Offensive|false|Once Per Battle, Start of Any Turn||Start of Turn|||
StD|000000763|Artefacts of Power|000002735|Fell Artefacts|3|THE VARANITE SHACKLE|<b>Effect:</b> Friendly <span class="tooltip00595" data-tooltip-content="#tooltip_content00595" data-tooltip-anchor="#tooltip_content00595"><span class="kwnon">non-</span><span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span> <span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span></span> units have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (6+)</a> while they are wholly within 12" of this unit.|This writhing torque radiates an aura that twists reality, aiding those who serve the will of the Dark Gods yet are blind or indifferent to the import of their actions.|Defensive|false|Passive||Defensive reaction|||
StD|000000763|Artefacts of Power|000002473|Infernal Treasures|3|THE CONQUEROR’S CROWN|<b>Effect:</b> Subtract 5 from the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a> of enemy <span class="kwb">INFANTRY</span> units while they are in combat with this unit.|This blasphemous diadem grants the bearer dominion over the minds of lesser mortals.|Control|false|Passive||End of Turn|||
StD|000000763|Artefacts of Power|000002473|Infernal Treasures|4|REALMWARPER’S TWIST-RUNE|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Terrain-2025-26">terrain feature</a> within 12" of this unit to be the target.<br><br><b>Effect:</b> If the target does not have the ‘<a href="">Obscuring</a>’ terrain ability, it gains that ability until the start of your next turn. Then, roll a dice for each model (friendly and enemy) within 1" of the target. For each 5+, inflict 1 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on that model’s unit.|One who bears this cursed rune can bind warped landscapes to their will. Ruptured chasms open as thick palls of dark energy obscure the favoured and their servants from view.|Special|false|Once Per Battle, Your Hero Phase||Hero Phase|||
StD|000000763|Artefacts of Power|000002735|Fell Artefacts|4|HEAD OF THE UNWORTHY|<b>Effect:</b> If a friendly <span class="tooltip00139" data-tooltip-content="#tooltip_content00139" data-tooltip-anchor="#tooltip_content00139"><span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span> <span class="kwb">HERO</span></span> with any <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><b>Dark Apotheosis</b></a> points is destroyed, give this unit 8 <b>Dark Apotheosis</b> points.|This grim trophy is a bleak reminder that the gods’ favour, even if earned over centuries of battle, can be lost and bestowed on another in a heartbeat.|Special|false|Passive||Start of Turn|||
StD|000000765|Battle Formations|000002479|Godswrath Warband|2|IRONCLAD ONSLAUGHT|<b>Declare:</b> Pick an <a href="/aos4/the-rules/the-core-rules/#Objectives">objective</a> that is contested by any friendly units to be the target.<br><br><b>Effect:</b> Place a <b>defiled token</b> next to the target objective. Then, roll a D3 for each enemy unit <a href="/aos4/the-rules/the-core-rules/#Contesting-Objectives">contesting an objective</a> that has a friendly <b>defiled token</b>. On a 2+, inflict an amount of <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on that enemy unit equal to the roll.|When a Chaos horde is on the march, the realms tremble. Hundreds of heavily armoured warriors desecrate all in their path as they roar oaths to the Dark Pantheon.|Special|false|Once Per Turn (Army), End of Your Turn||End of Turn|||
StD|000000765|Battle Formations|000002477|Darkoath Horde|2|RALLY THE TRIBES|<b>Declare:</b> If there is a friendly <span class="tooltip00227" data-tooltip-content="#tooltip_content00227" data-tooltip-anchor="#tooltip_content00227"><span class="kwb">DARKOATH</span> <span class="kwb">HERO</span></span> on the battlefield, pick a friendly <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwnon">non-</span><span class="kwb">HERO</span></span> <span class="tooltip00596" data-tooltip-content="#tooltip_content00596" data-tooltip-anchor="#tooltip_content00596"><span class="kwnon">non-</span><span class="kwb">UNIQUE</span> <span class="kwb">DARKOATH</span></span> unit that has been destroyed to be the target.<br><br><b>Effect:</b> <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">Set up</a> a <a href="/aos4/the-rules/the-core-rules/#Replacement-Units">replacement unit</a> with half the number of models from the target unit (rounding up) on the battlefield, wholly within 6" of a battlefield edge and more th|One of the horde’s commanders looses a terrifying battle cry, calling more of their blade-sworn warriors to their side.|Rallying|false|Once Per Turn (Army), Your Movement Phase||Movement Phase|Command|1|
StD|000000765|Battle Formations|000002736|Chaos Horde|2|DEVOTEES OF RUIN|<b>Declare:</b> Pick a friendly <span class="tooltip00133" data-tooltip-content="#tooltip_content00133" data-tooltip-anchor="#tooltip_content00133"><span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span></span> unit. Then, pick up to 2 <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="tooltip00145" data-tooltip-content="#tooltip_content00145" data-tooltip-anchor="#tooltip_content00145"><span class="kwb">DARKOATH</span></span> units that do not have a <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><b>Pledge to Chaos</b></a> keyword and are wholly within 12" of that <span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span> unit to be the targets.<br><br><b>Effect:</b> Until the start of your next turn, the targets have the same <b>Pledge to Chaos</b> keyword as that <span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span> unit.|Though the Darkoath do not know the true significance of the Dark Gods’ runes, when armour-clad warriors bearing those same sigils arrive in their lands, these visitors are often hailed as divine crusaders sent to save them.|Special|false|Once Per Turn (Army), Your Hero Phase||Hero Phase|||
StD|000000765|Battle Formations|000002737|Champions of Chaos|2|PARAGONS OF DARKNESS|<b>Effect:</b> Add 2 to the Attacks characteristic of melee weapons used by friendly <span class="tooltip00597" data-tooltip-content="#tooltip_content00597" data-tooltip-anchor="#tooltip_content00597"><span class="kwnon">non-</span><span class="kwb">MONSTER</span> <span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span> <span class="kwb">HEROES</span></span>.|Those who have long walked the Path to Glory and bear the scars and mutations to prove it are some of the most dangerous warriors in all the Mortal Realms.|Offensive|false|Passive||Combat Phase|||
StD|000000765|Battle Formations|000002478|Despoilers|2|FERAL RUIN|<b>Effect:</b> Pick a friendly <span class="tooltip00598" data-tooltip-content="#tooltip_content00598" data-tooltip-anchor="#tooltip_content00598"><span class="kwnon">non-</span><span class="kwb">HERO</span> <span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span> <span class="kwb">MONSTER</span></span> or <span class="tooltip00599" data-tooltip-content="#tooltip_content00599" data-tooltip-anchor="#tooltip_content00599"><span class="kwb">BEAST</span></span> unit that has not used a <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a> this turn and is wholly within 12" of this unit to be the target. The target can be picked to use a <span class="kwb">FIGHT</span> ability immediately after the <span class="kwb">FIGHT</span> ability used by this unit has been resolved.|A Daemon Prince’s unholy radiance draws to them the most savage of chaotic creatures, abominations against nature that hunger to spill blood.|Offensive|true|Once Per Turn (Army), Reaction: You declared a %000010870<ky>FIGHT</ky> ability% for a friendly %000014294Daemon Prince% unit||Combat Phase|||
StD|000000765|Battle Formations|000002476|Legion of Chaos|2|UNITED IN DARKNESS|<b>Effect:</b> While there is at least 1 friendly <span class="tooltip00600" data-tooltip-content="#tooltip_content00600" data-tooltip-anchor="#tooltip_content00600"><span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span> <span class="kwb">HERO</span></span> and 1 other friendly <span class="tooltip00601" data-tooltip-content="#tooltip_content00601" data-tooltip-anchor="#tooltip_content00601"><span class="kwb">DAEMON</span> <span class="kwb">HERO</span></span> or <span class="tooltip00227" data-tooltip-content="#tooltip_content00227" data-tooltip-anchor="#tooltip_content00227"><span class="kwb">DARKOATH</span> <span class="kwb">HERO</span></span> on the battlefield, add 2 to the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a> of friendly <span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span> units while they are <a href="/aos4/the-rules/the-core-rules/#Contesting-Objectives">contesting an objective</a>|The myriad forces of Chaos march to war under a common cause, led by warlords who have put aside their rivalries in the name of laying waste to the lands of a shared foe.|Control|false|Passive||End of Turn|||
StD|000000761|Battle Traits|000002471|Battle Traits|2|EYE OF THE GODS|<b>Declare:</b> Pick a friendly <span class="tooltip00602" data-tooltip-content="#tooltip_content00602" data-tooltip-anchor="#tooltip_content00602"><span class="kwnon">non-</span><span class="kwb">UNIQUE</span> <span class="kwb">WARRIORS</span> <span class="kwb2">OF</span> <span class="kwb">CHAOS</span></span> or <span class="tooltip00603" data-tooltip-content="#tooltip_content00603" data-tooltip-anchor="#tooltip_content00603"><span class="kwb">DARKOATH</span> <span class="kwb">HERO</span></span> to be the target.<br><br><b>Effect:</b> During the battle, the target gains <b>Dark Apotheosis</b> points as follows:<br><ul><li>Each time the target uses a <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a>, it gains D3 <b>Dark Apotheosis</b> points.</li><li>At the end of each of your turns, if the target is <a href="/aos4/the-rules/the-core-rules/#Contesting-Objectives">contesting an objective</a> that is wholly outside friendly territory, it gains D3 <b>Dark Apothe|The mortal champions of Chaos seek to attract the notice of the gods by performing great deeds in battle.|Special|false|Once Per Battle (Army), Deployment Phase||Start of Turn|||
StD|000000761|Battle Traits|000002471|Battle Traits|3|PLEDGE TO CHAOS|<b>Declare:</b> Pick a friendly <span class="tooltip00268" data-tooltip-content="#tooltip_content00268" data-tooltip-anchor="#tooltip_content00268"><span class="kwnon">non-</span><span class="kwb">UNIQUE</span> <span class="kwb">SLAVES</span> <span class="kwb2">TO</span> <span class="kwb">DARKNESS</span></span> unit that does not already have one of the keywords below to be the target.<br><br><b>Effect:</b> Pick 1 of the following <b>Pledge to Chaos</b> keywords:<br><ul><li><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="tooltip00136" data-tooltip-content="#tooltip_content00136" data-tooltip-anchor="#tooltip_content00136"><span class="kwb">KHORNE</span></span></li><li><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="tooltip00137" data-tooltip-content="#tooltip_content00137" data-tooltip-anchor="#tooltip_content00137"><span class="kwb">TZEENTCH</span></span></li><li><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="kwb">NURGLE</span></l|The Slaves to Darkness forsake their souls by pledging to the Dark Gods.|Special|false|Once Per Turn (Army), Your Hero Phase||Hero Phase|||
StD|000000761|Battle Traits|000002471|Battle Traits|4|DARK APOTHEOSIS|<b>Declare:</b> Pick a friendly unit with 8 or more <b>Dark Apotheosis</b> points to be the target.<br><br><b>Effect:</b> Pick 1 of the following:<br><br><b><i>Aura of Chaos:</i></b> <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (X)</a></b> the target, where <span class="kwb">X</span> is the number of damage points allocated to the target. In addition, the target has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> for the rest of the battle.<br><br><b><i>Daemonhood:</i></b> Set up a <a href="/aos4/factions/slaves-to-darkness/Daemon-Prince"><b>Daemon Prince</b></a> within 1" of the target. Then, remove the target from the battlefield. If the target is your <a href="/aos4/the-rules/the-core-rules/#The-General">general</a>, the <b>Daemon Prince</b> becomes your general instead and is added to your general’s regiment. If the target has any <a href="/aos4/the-rules/the-core-rules/#Enhancements">enhancements</a>, the <b>Daemon Prince</b> has those enhancements instead. If the target h|Favoured by the Dark Gods, this champion is bestowed with fell glory.|Special|false|Once Per Battle (Army), Any Hero Phase||Hero Phase|||
StD|000000761|Battle Traits|000002471|Battle Traits|5|PLEDGED TO TZEENTCH|<b>Declare:</b> Pick a friendly <span class="kwb">PLEDGED</span> <span class="kwb2">TO</span> <span class="kwb">TZEENTCH</span> unit to be the target.<br><br><b>Effect:</b> Roll 2D6. Then pick a point within a number of inches of the target equal to the roll. Remove the target from the battlefield and set it up again on the battlefield wholly within 6" of that point and more than 9" from all enemy units.|Reality twists and weaves around these warriors as they become intertwined in the machinations of the Change God.|Movement|false|Once Per Turn (Army), Your Movement Phase||Movement Phase|||
StD|000000761|Battle Traits|000002471|Battle Traits|6|PLEDGED TO KHORNE|<b>Effect:</b> Add 1 to the Attacks characteristic of melee weapons used by friendly <span class="kwb">PLEDGED</span> <span class="kwb2">TO</span> <span class="kwb">KHORNE</span> units.|The Blood God instils a blind rage in his most frenzied adherents.|Offensive|false|Passive||Combat Phase|||
StD|000000761|Battle Traits|000002471|Battle Traits|7|PLEDGED TO NURGLE|<b>Effect:</b> Friendly <span class="kwb">PLEDGED</span> <span class="kwb2">TO</span> <span class="kwb">NURGLE</span> units have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (6+)</a>. If a unit already has <span class="kwb">WARD</span> <span class="kwb4">(</span><span class="kwb2_">6+</span><span class="kwb4">)</span>, it has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> instead.|The Father of Plagues bestows gifts of rot and decay upon his followers.|Defensive|false|Passive||Defensive reaction|||
StD|000000761|Battle Traits|000002471|Battle Traits|8|PLEDGED TO SLAANESH|<b>Effect:</b> For the rest of the turn, when making <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for friendly <span class="kwb">PLEDGED</span> <span class="kwb2">TO</span> <span class="kwb">SLAANESH</span> units, you can roll 1 additional dice (to a maximum of 3), but if you do, you must discard 1 dice of your choice.|The thrill of battle drives these warriors to charge at spectacular speed.|Movement|false|Your Charge Phase||Charge Phase|||
StD|000001065|Bloodwind Legion|000004347|Battle Traits|2|DREADED ARRIVAL|<b>Effect:</b> <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">Set up</a> this unit wholly within your territory, within 1" of a battlefield edge and more than 6" from all enemy units.|To the thunderous beating of flame-trailing hooves and clattering Chaos Armour, the knights arrive to shatter the enemy.|Movement|false|Your Movement Phase||Movement Phase|||
StD|000001065|Bloodwind Legion|000004346|Enhancements|2|MARK OF KHORNE|<b>Effect:</b> Add 1 to the Rend characteristic of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>’s melee weapons if they <a href="">charged</a> in the same turn.|This general serves the Blood God and promises to deliver endless carnage upon the battlefield in return for his dark gifts.|Offensive|false|Passive||Combat Phase|||
StD|000001065|Bloodwind Legion|000004345|Regiment Abilities|2|FIERCE CONQUERORS|<b>Effect:</b> Add 3 to the <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control scores</a> of friendly <b>Chaos Warriors</b> units.|These warriors are hell‑bent on desecrating the territory and holdings of any who dare oppose them.|Control|false|Passive||End of Turn|||
StD|000001065|Bloodwind Legion|000004347|Battle Traits|3|EYE OF THE GODS|<b>Declare:</b> Pick one of the following friendly units to use this ability:<br><ul><li>A unit that is <a href="/aos4/the-rules/the-core-rules/#Contesting-Objectives"><b>contesting an objective</b></a> <b>not</b> <a href="/aos4/the-rules/the-core-rules/#Terrain-Control"><b>controlled</b></a> by your opponent and is not <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a>.</li><li>A unit that <b>destroyed an enemy unit</b> this turn.</li></ul><br><b>Effect:</b> Roll once on the <b>Eye of the Gods table</b> for that unit. That unit gains the <b>Eye of the Gods</b> <a href="/aos4/the-rules/the-core-rules/#Passive-Abilities">passive ability</a> that corresponds to the roll (the unit keeps all Eye of the Gods abilities gained in previous turns). If the same unit gains the same ability more than once in the battle, the effects are <b>not</b> cumulative.<br><br>$000002961|The Slaves to Darkness seek to attract the notice of the gods by performing great deeds in battle.|Special|false|Once Per Turn, End of Any Turn||End of Turn|||
StD|000001065|Bloodwind Legion|000004345|Regiment Abilities|3|THE DREAD BANNER|<b>Declare:</b> Pick a friendly <b>Chaos Warriors</b> unit.<br><br><b>Effect:</b> You can immediately roll on the <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits-6">Eye of the Gods</a> table for that unit.|Marked with sigils of each of the Dark Gods, those who bear this banner seek ruinous blessings whatever their provenance.|Special|false|Once Per Battle, Start of the First Battle Round||Start of Turn|||
StD|000001065|Bloodwind Legion|000004346|Enhancements|3|MARK OF NURGLE|<b>Effect:</b> Subtract 1 from <a href="">wound rolls</a> for <a href="">combat attacks</a> that target your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>.|The Father of Plagues has blessed your general with unnatural resilience.|Defensive|false|Passive||Defensive reaction|||
StD|000001065|Bloodwind Legion|000004346|Enhancements|4|MARK OF TZEENTCH|<b>Declare:</b> Pick a friendly unit on the battlefield. You cannot pick your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>.<br><br><b>Effect:</b> Remove that unit from the battlefield and <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">set it up</a> again wholly within 6" of your general and more than 6" from all enemy units. It cannot use Move abilities for the rest of the phase.|The Changer of the Ways shapes the destiny of your general and grants them the ability to twist and warp the realms around them.|Movement|false|Once Per Battle, Your Movement Phase||Movement Phase|||
StD|000001065|Bloodwind Legion|000004346|Enhancements|5|MARK OF SLAANESH|<b>Effect:</b> Your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-FIRST</a>.|Your general is bound to the Dark Prince, who, for the price of their soul, gifts them inhuman grace and martial skill.|Offensive|false|Passive||Combat Phase|||
StD|000001048|Darkoath Raiders|000004263|Battle Traits|2|OATHS OF DARKNESS|<b>Effect:</b> You can reveal 1 <a href="/aos4/the-rules/fire-and-jade/#Battle-Tactic-Cards"><b>battle tactic card</b></a> in your hand to your opponent. If you do so, that <b>battle tactic card</b> becomes your oath for the rest of the turn.<br><br>While this <b>battle tactic card is your oath</b>, you can still use the command on it, or attempt to score the battle tactic on it, as normal.<br><br>If you score the battle tactic on your oath this turn, your oath is <b>fulfilled</b>. Instead of discarding the card, it is placed to one side but you can still use the command on it. Once you do so, the card is discarded as normal. Fulfilled oaths placed to one side in this way do not count towards the 3 battle tactic cards you can have in your hand.<br><br>If you use the command on your oath before it is scored, it is discarded as normal. At the end of the turn, if the oath is still in your hand and that oath has not been fulfilled, it ceases to be your oath.|The Darkoath are roving barbarian raiders who seek to prove their might by swearing oaths of bloodshed and murder to the Dark Gods.|Special|false|Once Per Turn (Army), Your Hero Phase||Hero Phase|||
StD|000001048|Darkoath Raiders|000004261|Regiment Abilities|2|RAGE OF ARKHAR|<b>Declare:</b> Pick a friendly unit <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> to be the target.<br><br><b>Effect:</b> For the rest of the turn, add 1 to the Attacks characteristic and the Rend characteristic of the target’s melee weapons.<br><br><b>Designer’s Note:</b> <i>This does not affect</i> <a href=""><b>Companion</b></a> <i>weapons.</i>|Unholy anger is stoked in the hearts of these warriors, filling them with hate-fuelled stamina.|Offensive|false|Once Per Turn (Army), Any Combat Phase||Combat Phase|||
StD|000001048|Darkoath Raiders|000004262|Enhancements|2|BLOODTHIRSTY BLADE|<b>Effect:</b> The Rend characteristic of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>’s <b>Rune-etched Axe</b> is 2.|The runes engraved upon this weapon hungrily absorb the lifeblood of those it bites into.|Offensive|false|Passive||Combat Phase|||
